# x y z bx by bz
 0 0 11.8924 0 0 -0.942911
 0 0 11.9024 0 0 -0.941253
 0 0 11.9124 0 0 -0.939586
 0 0 11.9224 0 0 -0.937912
 0 0 11.9324 0 0 -0.936474
 0 0 11.9424 0 0 -0.935422
 0 0 11.9524 0 0 -0.934362
 0 0 11.9624 0 0 -0.933293
 0 0 11.9724 0 0 -0.932215
 0 0 11.9824 0 0 -0.931128
 0 0 11.9924 0 0 -0.930032
 0 0 12.0024 0 0 -0.929033
 0 0 12.0124 0 0 -0.928371
 0 0 12.0224 0 0 -0.927711
 0 0 12.0324 0 0 -0.927051
 0 0 12.0424 0 0 -0.926392
 0 0 12.0524 0 0 -0.925734
 0 0 12.0624 0 0 -0.925077
 0 0 12.0724 0 0 -0.924449
 0 0 12.0824 0 0 -0.924075
 0 0 12.0924 0 0 -0.923705
 0 0 12.1024 0 0 -0.923339
 0 0 12.1124 0 0 -0.922977
 0 0 12.1224 0 0 -0.922619
 0 0 12.1324 0 0 -0.922265
 0 0 12.1424 0 0 -0.921914
 0 0 12.1524 -8.08618e-21 0 -0.921731
 0 0 12.1624 -1.07655e-20 0 -0.921561
 0 0 12.1724 -1.34447e-20 0 -0.921396
 0 0 12.1824 -1.6124e-20 0 -0.921235
 0 0 12.1924 -1.88033e-20 0 -0.921079
 0 0 12.2024 -2.14825e-20 0 -0.920929
 0 0 12.2124 -2.41618e-20 0 -0.920782
 0 0 12.2224 0 0 -0.920735
 0 0 12.2324 0 0 -0.92071
 0 0 12.2424 0 0 -0.920685
 0 0 12.2524 0 0 -0.92066
 0 0 12.2624 0 0 -0.920636
 0 0 12.2724 0 0 -0.920611
 0 0 12.2824 0 0 -0.920587
 0 0 12.2924 -8.48474e-21 0 -0.920608
 0 0 12.3024 -8.76398e-21 0 -0.920657
 0 0 12.3124 -9.04321e-21 0 -0.920712
 0 0 12.3224 -9.32244e-21 0 -0.920773
 0 0 12.3324 -9.60168e-21 0 -0.92084
 0 0 12.3424 -9.88091e-21 0 -0.920912
 0 0 12.3524 -1.01601e-20 0 -0.920991
 0 0 12.3624 -1.03907e-20 0 -0.921079
 0 0 12.3724 -1.05771e-20 0 -0.921175
 0 0 12.3824 -1.07635e-20 0 -0.921274
 0 0 12.3924 -1.09499e-20 0 -0.921375
 0 0 12.4024 -1.11363e-20 0 -0.921479
 0 0 12.4124 -1.13227e-20 0 -0.921585
 0 0 12.4224 -1.15091e-20 0 -0.921694
 0 0 12.4324 0 0 -0.921811
 0 0 12.4424 0 0 -0.921937
 0 0 12.4524 0 0 -0.922064
 0 0 12.4624 0 0 -0.92219
 0 0 12.4724 0 0 -0.922316
 0 0 12.4824 0 0 -0.922443
 0 0 12.4924 0 0 -0.92257
 0 0 12.5024 0 0 -0.922697
 0 0 12.5124 0 0 -0.922824
 0 0 12.5224 0 0 -0.922952
 0 0 12.5324 0 0 -0.92308
 0 0 12.5424 0 0 -0.923207
 0 0 12.5524 0 0 -0.923334
 0 0 12.5624 0 0 -0.923461
 0 0 12.5724 0 0 -0.923587
 0 0 12.5824 0 0 -0.923705
 0 0 12.5924 0 0 -0.923824
 0 0 12.6024 0 0 -0.923941
 0 0 12.6124 0 0 -0.924059
 0 0 12.6224 0 0 -0.924175
 0 0 12.6324 0 0 -0.924292
 0 0 12.6424 0 0 -0.924407
 0 0 12.6524 0 0 -0.924509
 0 0 12.6624 0 0 -0.924607
 0 0 12.6724 0 0 -0.924703
 0 0 12.6824 0 0 -0.924796
 0 0 12.6924 0 0 -0.924886
 0 0 12.7024 0 0 -0.924974
 0 0 12.7124 0 0 -0.925059
 0 0 12.7224 0 0 -0.925137
 0 0 12.7324 0 0 -0.925211
 0 0 12.7424 0 0 -0.925284
 0 0 12.7524 0 0 -0.925355
 0 0 12.7624 0 0 -0.925423
 0 0 12.7724 0 0 -0.92549
 0 0 12.7824 0 0 -0.925555
 0 0 12.7924 2.67736e-21 0 -0.9256
 0 0 12.8024 3.2102e-21 0 -0.925636
 0 0 12.8124 3.74303e-21 0 -0.925672
 0 0 12.8224 4.27587e-21 0 -0.925707
 0 0 12.8324 4.8087e-21 0 -0.925742
 0 0 12.8424 5.34154e-21 0 -0.925776
 0 0 12.8524 5.87437e-21 0 -0.92581
 0 0 12.8624 0 0 -0.925828
 0 0 12.8724 0 0 -0.925829
 0 0 12.8824 0 0 -0.92583
 0 0 12.8924 0 0 -0.92583
 0 0 12.9024 0 0 -0.92583
 0 0 12.9124 0 0 -0.925829
 0 0 12.9224 0 0 -0.925827
 0 0 12.9324 0 0 -0.925812
 0 0 12.9424 0 0 -0.925774
 0 0 12.9524 0 0 -0.925736
 0 0 12.9624 0 0 -0.925698
 0 0 12.9724 0 0 -0.925658
 0 0 12.9824 0 0 -0.925619
 0 0 12.9924 0 0 -0.925579
 0 0 13.0024 0 0 -0.925529
 0 0 13.0124 0 0 -0.92545
 0 0 13.0224 0 0 -0.925371
 0 0 13.0324 0 0 -0.925291
 0 0 13.0424 0 0 -0.92521
 0 0 13.0524 0 0 -0.925129
 0 0 13.0624 0 0 -0.925046
 0 0 13.0724 1.74109e-20 0 -0.92496
 0 0 13.0824 1.68478e-20 0 -0.924838
 0 0 13.0924 1.62847e-20 0 -0.924716
 0 0 13.1024 1.57216e-20 0 -0.924593
 0 0 13.1124 1.51585e-20 0 -0.924469
 0 0 13.1224 1.45954e-20 0 -0.924344
 0 0 13.1324 1.40323e-20 0 -0.924219
 0 0 13.1424 1.34693e-20 0 -0.924093
 0 0 13.1524 0 0 -0.923926
 0 0 13.1624 0 0 -0.923755
 0 0 13.1724 0 0 -0.923584
 0 0 13.1824 0 0 -0.923413
 0 0 13.1924 0 0 -0.92324
 0 0 13.2024 0 0 -0.923068
 0 0 13.2124 0 0 -0.922894
 0 0 13.2224 0 0 -0.922685
 0 0 13.2324 0 0 -0.922467
 0 0 13.2424 0 0 -0.922248
 0 0 13.2524 0 0 -0.922027
 0 0 13.2624 0 0 -0.921806
 0 0 13.2724 0 0 -0.921583
 0 0 13.2824 0 0 -0.921359
 0 0 13.2924 0 0 -0.921105
 0 0 13.3024 0 0 -0.920836
 0 0 13.3124 0 0 -0.920566
 0 0 13.3224 0 0 -0.920294
 0 0 13.3324 0 0 -0.920022
 0 0 13.3424 0 0 -0.919749
