# x y z bx by bz
 0.02 0 9.70239 0.00250701 0 -3.19776
 0.02 0 9.71239 0.00203627 0 -3.19991
 0.02 0 9.72239 0.0015117 0 -3.20179
 0.02 0 9.73239 0.000494853 0 -3.20281
 0.02 0 9.74239 0.000184873 0 -3.20317
 0.02 0 9.75239 -0.000354649 0 -3.2029
 0.02 0 9.76239 -0.00125119 0 -3.20201
 0.02 0 9.77239 -0.00198345 0 -3.20093
 0.02 0 9.78239 -0.00248588 0 -3.19864
 0.02 0 9.79239 -0.00313849 0 -3.19552
 0.02 0 9.80239 -0.00364109 0 -3.19207
 0.02 0 9.81239 -0.00445308 0 -3.18779
 0.02 0 9.82239 -0.00533172 0 -3.18306
 0.02 0 9.83239 -0.00601758 0 -3.17804
 0.02 0 9.84239 -0.00583878 0 -3.17222
 0.02 0 9.85239 -0.00640164 0 -3.16556
 0.02 0 9.86239 -0.00710143 0 -3.15866
 0.02 0 9.87239 -0.00763987 0 -3.15165
 0.02 0 9.88239 -0.00754818 0 -3.14399
 0.02 0 9.89239 -0.00792735 0 -3.13613
 0.02 0 9.90239 -0.00818807 0 -3.12819
 0.02 0 9.91239 -0.00815907 0 -3.11998
 0.02 0 9.92239 -0.00822578 0 -3.11171
 0.02 0 9.93239 -0.00824932 0 -3.10345
 0.02 0 9.94239 -0.0082036 0 -3.09522
 0.02 0 9.95239 -0.00817092 0 -3.08709
 0.02 0 9.96239 -0.00803636 0 -3.07903
 0.02 0 9.97239 -0.00786448 0 -3.07105
 0.02 0 9.98239 -0.00770007 0 -3.06331
 0.02 0 9.99239 -0.00758741 0 -3.05562
 0.02 0 10.0024 -0.00759302 0 -3.04799
 0.02 0 10.0124 -0.00763407 0 -3.04034
 0.02 0 10.0224 -0.00758831 0 -3.03275
 0.02 0 10.0324 -0.00745227 0 -3.02518
 0.02 0 10.0424 -0.00723706 0 -3.0176
 0.02 0 10.0524 -0.00880287 0 -3.00938
 0.02 0 10.0624 -0.0099322 0 -3.00113
 0.03 0 9.46239 0.00236493 0 -3.1338
 0.03 0 9.47239 0.00214389 0 -3.1352
 0.03 0 9.48239 0.00130202 0 -3.13607
 0.03 0 9.49239 0.000934426 0 -3.13663
 0.03 0 9.50239 0.00107273 0 -3.13719
 0.03 0 9.51239 0.00129489 0 -3.13775
 0.03 0 9.52239 0.00162046 0 -3.1387
 0.03 0 9.53239 0.00204801 0 -3.1398
 0.03 0 9.54239 0.0027804 0 -3.14119
 0.03 0 9.55239 0.0033149 0 -3.14348
 0.03 0 9.56239 0.00392582 0 -3.14582
 0.03 0 9.57239 0.00445057 0 -3.14833
 0.03 0 9.58239 0.00501885 0 -3.1519
 0.03 0 9.59239 0.00557036 0 -3.15548
 0.03 0 9.60239 0.0058928 0 -3.15913
 0.03 0 9.61239 0.006173 0 -3.16343
 0.03 0 9.62239 0.00642659 0 -3.16776
 0.03 0 9.63239 0.00656528 0 -3.17212
 0.03 0 9.64239 0.00641847 0 -3.17649
 0.03 0 9.65239 0.00615045 0 -3.18081
 0.03 0 9.66239 0.00590599 0 -3.18502
