# x y z bx by bz
 0 0 11.1395 -6.58663e-19 0 -1.22769
 0 0 11.1445 -6.6761e-19 0 -1.22855
 0 0 11.1495 -6.76556e-19 0 -1.22943
 0 0 11.1545 -6.85503e-19 0 -1.23033
 0 0 11.1595 -6.9445e-19 0 -1.23125
 0 0 11.1645 -7.03396e-19 0 -1.23218
 0 0 11.1695 -7.12343e-19 0 -1.23313
 0 0 11.1745 -7.2129e-19 0 -1.2341
 0 0 11.1795 -7.30237e-19 0 -1.23509
 0 0 11.1845 -7.39183e-19 0 -1.23609
 0 0 11.1895 -7.4813e-19 0 -1.23711
 0 0 11.1945 -7.57077e-19 0 -1.23815
 0 0 11.1995 -7.66023e-19 0 -1.2392
 0 0 11.2045 -7.7497e-19 0 -1.24028
 0 0 11.2095 -7.83917e-19 0 -1.24137

 0.005 0 10.1095 -0.00911029 0 -2.37524
 0.005 0 10.1145 -0.00876491 0 -2.35745
 0.005 0 10.1195 -0.00877824 0 -2.33964
 0.005 0 10.1245 -0.00879157 0 -2.32188
 0.005 0 10.1295 -0.00880489 0 -2.30418
 0.005 0 10.1345 -0.00881822 0 -2.28653
 0.005 0 10.1395 -0.00883155 0 -2.26892
 0.005 0 10.1445 -0.00884488 0 -2.25137
 0.005 0 10.1495 -0.0088582 0 -2.23387
 0.005 0 10.1545 -0.00887153 0 -2.21642
 0.005 0 10.1595 -0.00888486 0 -2.19903
 0.005 0 10.1645 -0.00889819 0 -2.18168
 0.005 0 10.1695 -0.00891151 0 -2.16439
 0.005 0 10.1745 -0.00892484 0 -2.14714
 0.005 0 10.1795 -0.00893817 0 -2.12995
 0.005 0 10.1845 -0.0089515 0 -2.11281
 0.005 0 10.1895 -0.00896482 0 -2.09572
 0.005 0 10.1945 -0.00897815 0 -2.07868
 0.005 0 10.1995 -0.00899148 0 -2.06169
 0.005 0 10.2045 -0.00900481 0 -2.04475
 0.005 0 10.2095 -0.00901813 0 -2.02786
 0.005 0 10.2145 -0.00903146 0 -2.01103
 0.005 0 10.2195 -0.0081683 0 -1.99489
 0.005 0 10.2245 -0.00756978 0 -1.97906
 0.005 0 10.2295 -0.00756195 0 -1.96328
 0.005 0 10.2345 -0.00755413 0 -1.94764
