# x y z bx by bz
 0.02 0 9.97239 -0.00777739 0 -3.07195
 0.02 0 9.98239 -0.00774462 0 -3.06416
 0.02 0 9.99239 -0.00780039 0 -3.05647
 0.02 0 10.0024 -0.00761916 0 -3.04893
 0.02 0 10.0124 -0.00741304 0 -3.04146
 0.02 0 10.0224 -0.00732504 0 -3.03396
 0.02 0 10.0324 -0.00723703 0 -3.02635
 0.02 0 10.0424 -0.00714903 0 -3.01861
 0.02 0 10.0524 -0.00768612 0 -3.01049
 0.02 0 10.0624 -0.00906889 0 -3.00189
 0.03 0 9.46239 0.00261001 0 -3.13419
 0.03 0 9.47239 0.0019297 0 -3.1352
 0.03 0 9.48239 0.00138348 0 -3.13613
 0.03 0 9.49239 0.00109322 0 -3.13685
 0.03 0 9.50239 0.00114998 0 -3.13742
 0.03 0 9.51239 0.00127825 0 -3.13799
 0.03 0 9.52239 0.0017118 0 -3.13897
 0.03 0 9.53239 0.00214891 0 -3.14015
 0.03 0 9.54239 0.00258513 0 -3.14153
 0.03 0 9.55239 0.00326278 0 -3.14371
 0.03 0 9.56239 0.00406744 0 -3.14601
 0.03 0 9.57239 0.00442541 0 -3.14881
 0.03 0 9.58239 0.00478213 0 -3.15192
 0.03 0 9.59239 0.00566383 0 -3.15564
 0.03 0 9.60239 0.00598198 0 -3.15974
 0.03 0 9.61239 0.00628463 0 -3.16382
 0.03 0 9.62239 0.00641388 0 -3.168
 0.03 0 9.63239 0.00637818 0 -3.17231
 0.03 0 9.64239 0.00646455 0 -3.17682
 0.03 0 9.65239 0.00621529 0 -3.18116
 0.03 0 9.66239 0.00582558 0 -3.18537
 0.03 0 9.67239 0.00548311 0 -3.18939
 0.03 0 9.68239 0.00513263 0 -3.19279
 0.03 0 9.69239 0.0043832 0 -3.1959
 0.03 0 9.70239 0.00349106 0 -3.19884
 0.03 0 9.71239 0.00301078 0 -3.20101
 0.03 0 9.72239 0.00250991 0 -3.20297
 0.03 0 9.73239 0.00118756 0 -3.2041
 0.03 0 9.74239 -9.83038e-05 0 -3.20431
 0.03 0 9.75239 -0.00106148 0 -3.20409
 0.03 0 9.76239 -0.00194503 0 -3.20349
 0.03 0 9.77239 -0.00210734 0 -3.2021
 0.03 0 9.78239 -0.00366574 0 -3.19978
 0.03 0 9.79239 -0.00519988 0 -3.1971
 0.03 0 9.80239 -0.00577994 0 -3.19365
 0.03 0 9.81239 -0.00643818 0 -3.18923
 0.03 0 9.82239 -0.00735763 0 -3.1844
 0.03 0 9.83239 -0.0083808 0 -3.17922
 0.03 0 9.84239 -0.00941124 0 -3.17314
 0.03 0 9.85239 -0.0100584 0 -3.16664
 0.03 0 9.86239 -0.0106088 0 -3.15992
 0.03 0 9.87239 -0.0109161 0 -3.15263
 0.03 0 9.88239 -0.0112842 0 -3.14514
 0.03 0 9.89239 -0.0119833 0 -3.13718
 0.03 0 9.90239 -0.0121289 0 -3.12891
 0.03 0 9.91239 -0.0123069 0 -3.12071
 0.03 0 9.92239 -0.0124454 0 -3.11251
 0.03 0 9.93239 -0.0123548 0 -3.10425
 0.03 0 9.94239 -0.0122773 0 -3.09595
 0.03 0 9.95239 -0.0121462 0 -3.08773
 0.03 0 9.96239 -0.0119165 0 -3.0797
 0.03 0 9.97239 -0.0116795 0 -3.07177
 0.03 0 9.98239 -0.0115824 0 -3.06393
 0.03 0 9.99239 -0.0114981 0 -3.05641
 0.03 0 10.0024 -0.011341 0 -3.04897
 0.03 0 10.0124 -0.0111404 0 -3.04159
 0.03 0 10.0224 -0.0109644 0 -3.0342
 0.03 0 10.0324 -0.0108324 0 -3.02667
 0.03 0 10.0424 -0.0111696 0 -3.01891
 0.03 0 10.0524 -0.0123012 0 -3.0108
 0.03 0 10.0624 -0.0136521 0 -3.00248
 0.04 0 9.46239 0.00286227 0 -3.13493
 0.04 0 9.47239 0.00216125 0 -3.13582
 0.04 0 9.48239 0.00154896 0 -3.13665
 0.04 0 9.49239 0.00115457 0 -3.13686
 0.04 0 9.50239 0.00114963 0 -3.13727
 0.04 0 9.51239 0.00148144 0 -3.13775
 0.04 0 9.52239 0.0022049 0 -3.13838
 0.04 0 9.53239 0.00255709 0 -3.13948
 0.04 0 9.54239 0.00359856 0 -3.14091
 0.04 0 9.55239 0.00440995 0 -3.14298
 0.04 0 9.56239 0.00528885 0 -3.14522
 0.04 0 9.57239 0.00590619 0 -3.14804
 0.04 0 9.58239 0.00679942 0 -3.15151
 0.04 0 9.59239 0.00772647 0 -3.15515
 0.04 0 9.60239 0.00803067 0 -3.15922
 0.04 0 9.61239 0.00836018 0 -3.16342
 0.04 0 9.62239 0.00862334 0 -3.16793
 0.04 0 9.63239 0.00868479 0 -3.17248
 0.04 0 9.64239 0.00875296 0 -3.177
 0.04 0 9.65239 0.00851782 0 -3.18137
 0.04 0 9.66239 0.00810021 0 -3.18561
 0.04 0 9.67239 0.00752612 0 -3.18979
 0.04 0 9.68239 0.00670821 0 -3.19345
 0.04 0 9.69239 0.00573854 0 -3.19676
 0.04 0 9.70239 0.0048869 0 -3.19981
 0.04 0 9.71239 0.00433181 0 -3.20216
 0.04 0 9.72239 0.00304118 0 -3.20367
 0.04 0 9.73239 0.00157158 0 -3.20497
 0.04 0 9.74239 0.00011004 0 -3.20525
 0.04 0 9.75239 -0.00129294 0 -3.2053
 0.04 0 9.76239 -0.00239544 0 -3.20497
 0.04 0 9.77239 -0.00328272 0 -3.20325
 0.04 0 9.78239 -0.00479584 0 -3.20068
 0.04 0 9.79239 -0.00622565 0 -3.19788
 0.04 0 9.80239 -0.00758394 0 -3.19483
 0.04 0 9.81239 -0.00924217 0 -3.19037
 0.04 0 9.82239 -0.0102658 0 -3.18536
 0.04 0 9.83239 -0.0112578 0 -3.18006
 0.04 0 9.84239 -0.0123062 0 -3.17392
 0.04 0 9.85239 -0.0133072 0 -3.16751
 0.04 0 9.86239 -0.0141579 0 -3.16081
 0.04 0 9.87239 -0.0147234 0 -3.15323
 0.04 0 9.88239 -0.0154318 0 -3.1454
 0.04 0 9.89239 -0.0161704 0 -3.13747
 0.04 0 9.90239 -0.0162954 0 -3.12921
 0.04 0 9.91239 -0.0164517 0 -3.12089
 0.04 0 9.92239 -0.0165992 0 -3.11256
 0.04 0 9.93239 -0.0165079 0 -3.10413
 0.04 0 9.94239 -0.0164101 0 -3.09577
 0.04 0 9.95239 -0.0162836 0 -3.08752
 0.04 0 9.96239 -0.0160615 0 -3.07942
 0.04 0 9.97239 -0.0158148 0 -3.07143
 0.04 0 9.98239 -0.015222 0 -3.06371
 0.04 0 9.99239 -0.0151504 0 -3.05627
 0.04 0 10.0024 -0.015003 0 -3.04897
 0.04 0 10.0124 -0.0148083 0 -3.04174
 0.04 0 10.0224 -0.0145883 0 -3.03453
 0.04 0 10.0324 -0.0147473 0 -3.02709
 0.04 0 10.0424 -0.0156277 0 -3.01948
 0.04 0 10.0524 -0.0167275 0 -3.01165
 0.04 0 10.0624 -0.0180466 0 -3.0036
 0.05 0 9.46239 0.00329839 0 -3.13622
 0.05 0 9.47239 0.00209699 0 -3.13683
 0.05 0 9.48239 0.00145217 0 -3.13708
 0.05 0 9.49239 0.00114829 0 -3.13686
 0.05 0 9.50239 0.00113606 0 -3.13697
 0.05 0 9.51239 0.00165694 0 -3.13741
 0.05 0 9.52239 0.0024122 0 -3.13763
 0.05 0 9.53239 0.00327639 0 -3.13858
 0.05 0 9.54239 0.00444512 0 -3.13992
 0.05 0 9.55239 0.00522721 0 -3.14187
 0.05 0 9.56239 0.00641134 0 -3.14418
 0.05 0 9.57239 0.00779823 0 -3.1473
 0.05 0 9.58239 0.00875919 0 -3.15082
 0.05 0 9.59239 0.00971721 0 -3.15439
 0.05 0 9.60239 0.0100201 0 -3.15842
 0.05 0 9.61239 0.0107762 0 -3.16301
 0.05 0 9.62239 0.011228 0 -3.16776
 0.05 0 9.63239 0.0110807 0 -3.17264
 0.05 0 9.64239 0.0110584 0 -3.17732
 0.05 0 9.65239 0.010839 0 -3.18172
 0.05 0 9.66239 0.0102411 0 -3.18615
 0.05 0 9.67239 0.0095569 0 -3.19043
 0.05 0 9.68239 0.00877074 0 -3.19428
 0.05 0 9.69239 0.00781434 0 -3.19775
