# x y z bx by bz
 0 0 10.8245 3.87961e-19 0 -1.15725
 0 0 10.8295 4.22768e-19 0 -1.15648
 0 0 10.8345 4.57574e-19 0 -1.1557
 0 0 10.8395 4.92381e-19 0 -1.15492
 0 0 10.8445 5.27187e-19 0 -1.15414
 0 0 10.8495 5.61994e-19 0 -1.15335
 0 0 10.8545 5.96801e-19 0 -1.15257
 0 0 10.8595 4.01385e-21 0 -1.1521
 0 0 10.8645 8.45222e-21 0 -1.152
 0 0 10.8695 1.28906e-20 0 -1.15191
 0 0 10.8745 1.7329e-20 0 -1.15184
 0 0 10.8795 2.17673e-20 0 -1.15178
 0 0 10.8845 2.62057e-20 0 -1.15173
 0 0 10.8895 3.06441e-20 0 -1.15169
 0 0 10.8945 3.50824e-20 0 -1.15166
 0 0 10.8995 3.95208e-20 0 -1.15165
 0 0 10.9045 4.39592e-20 0 -1.15165
 0 0 10.9095 4.83976e-20 0 -1.15165
 0 0 10.9145 5.28359e-20 0 -1.15168
 0 0 10.9195 5.72743e-20 0 -1.15171
 0 0 10.9245 6.17127e-20 0 -1.15175
 0 0 10.9295 0 0 -1.15188
 0 0 10.9345 0 0 -1.15232
 0 0 10.9395 0 0 -1.15277
 0 0 10.9445 0 0 -1.15322
 0 0 10.9495 0 0 -1.15368
 0 0 10.9545 0 0 -1.15414
 0 0 10.9595 0 0 -1.1546
 0 0 10.9645 0 0 -1.15507
 0 0 10.9695 0 0 -1.15554
 0 0 10.9745 0 0 -1.15602
 0 0 10.9795 0 0 -1.1565
 0 0 10.9845 0 0 -1.15699
 0 0 10.9895 0 0 -1.15748
 0 0 10.9945 0 0 -1.15797
 0 0 10.9995 0 0 -1.15847
 0 0 11.0045 0 0 -1.1592
 0 0 11.0095 0 0 -1.15994
 0 0 11.0145 0 0 -1.16069
 0 0 11.0195 0 0 -1.16144
 0 0 11.0245 0 0 -1.16219
 0 0 11.0295 0 0 -1.16295
 0 0 11.0345 0 0 -1.1637
 0 0 11.0395 0 0 -1.16445
 0 0 11.0445 0 0 -1.1652
 0 0 11.0495 0 0 -1.16596
